"SCENARIO","OM","MP","STKN","LHSC","SIGR","FHIST","CVFH","IDXT","CVID","ADVT","HCRT","PBUF","UCPL","UCPU","HCRI","BSAFE"
"sc000927","om005","mp0155","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Iminpa"
"sc000928","om005","mp0156","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Iminpa"
"sc000929","om005","mp0157","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.2,0.2,"nin","Iminpa"
"sc000930","om005","mp0158","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,0.8,"nin","Iminpa"
"sc000931","om005","mp0159","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,0.8,"nin","Iminpa"
"sc000932","om005","mp0160","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,0.8,"nin","Iminpa"
"sc000933","om005","mp0161","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,0.8,"nin","Iminpa"
"sc000934","om005","mp0162","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,0.8,"nin","Iminpa"
"sc000935","om005","mp0163","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,0.8,"nin","Iminpa"
"sc000936","om005","mp0164","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.8,4,"nin","Iminpa"
"sc000937","om005","mp0165","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.8,4,"nin","Iminpa"
"sc000938","om005","mp0166","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.8,4,"nin","Iminpa"
"sc000939","om005","mp0167","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.8,4,"nin","Iminpa"
"sc000940","om005","mp0168","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.8,4,"nin","Iminpa"
"sc000941","om005","mp0169","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0.8,4,"nin","Iminpa"
"sc000942","om005","mp0170","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0,0,"nin","Inorm"
"sc000943","om005","mp0171","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0,0,"nin","Inorm"
"sc000944","om005","mp0172","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0,0,"nin","Inorm"
"sc000945","om005","mp0173","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0,0,"nin","Inorm"
"sc000946","om005","mp0174","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0,0,"nin","Inorm"
"sc000947","om005","mp0175","STK2","bc",0.75,"flow",0.1,"b1p","low","int","2o3",0,0,0,"nin","Inorm"
"sc000948","om005","mp0176","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","1o2",0,0.2,0.2,"nin","Inorm"
"sc000949","om005","mp0177","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","1o2",0,0.2,0.2,"nin","Inorm"
"sc000950","om005","mp0178","STK2","bc",0.75,"flow",0.1,"b1p","low","int","1o2",0,0.2,0.2,"nin","Inorm"
"sc000951","om005","mp0179","STK2","bc",0.75,"flow",0.1,"b1p","low","iny","2o3",0,0.2,0.2,"nin","Inorm"
"sc000952","om005","mp0180","STK2","bc",0.75,"flow",0.1,"b1p","low","fpa","2o3",0,0.2,0.2,"nin","Inorm"
